Archivo de datos del dia ,30/04/2025,12:03:28,,,,,,,
Etapa,Fecha,Hora,Temperatura_1,Temperatura_2,Humedad_1,RoR,R,G,B
Tostado,30/04/2025,12:44:16,149,181,100,-68,200,212,197
Tostado,30/04/2025,12:44:21,137,179,100,-81,200,212,197
Tostado,30/04/2025,12:44:26,128,178,100,-84,200,212,197
Tostado,30/04/2025,12:44:31,118,177,100,-77,192,204,189
Tostado,30/04/2025,12:44:36,112,177,100,-64,187,199,184
Tostado,30/04/2025,12:44:41,112,178,100,-51,190,202,187
Tostado,30/04/2025,12:44:46,117,178,100,-32,192,204,189
Tostado,30/04/2025,12:44:51,123,180,100,-14,197,209,194
Tostado,30/04/2025,12:44:56,130,181,100,2,211,207,197
Tostado,30/04/2025,12:45:01,137,182,100,19,199,211,196
Tostado,30/04/2025,12:45:06,142,183,100,30,211,207,197
Tostado,30/04/2025,12:45:11,149,185,100,37,213,209,199
Tostado,30/04/2025,12:45:16,157,189,100,40,213,209,199
Tostado,30/04/2025,12:45:21,164,192,89,41,197,209,194
Tostado,30/04/2025,12:45:26,172,197,79,42,195,207,192
Tostado,30/04/2025,12:45:31,178,200,73,41,213,209,199
Enfriado de Cafe,30/04/2025,12:45:36,184,202,69,42,213,209,199
Enfriado de Cafe,30/04/2025,12:45:41,190,206,66,41,213,209,199
Enfriado de Cafe,30/04/2025,12:45:46,194,207,63,37,210,210,195
Enfriado de Cafe,30/04/2025,12:45:51,200,209,61,36,205,201,192
Enfriado de Cafe,30/04/2025,12:45:56,203,212,59,31,210,210,195
Enfriado de Cafe,30/04/2025,12:46:01,207,213,57,29,210,210,195
Enfriado de Cafe,30/04/2025,12:46:06,210,215,56,26,210,210,195
Enfriado de Cafe,30/04/2025,12:46:11,214,217,54,24,206,202,193
Enfriado de Cafe,30/04/2025,12:46:16,218,218,53,24,210,210,195
Enfriado de Cafe,30/04/2025,12:46:21,221,219,52,21,208,204,194
Enfriado de Cafe,30/04/2025,12:46:26,224,219,51,21,211,211,196
Enfriado de Cafe,30/04/2025,12:46:31,227,221,50,20,211,211,196
Resumen de datos,,,,,,,,,
Nombre: ,OAXACA,,,,,,,,
Tipo: ,ALTO,,,,,,,,
Comentarios: ,,,,,,,,,
Kilos ingresados: ,6,,,,,,,,
Kilos de salida: ,5,,,,,,,,
Lote: ,1,,,,,,,,
Humedad: ,IN 9.8 OUT,,,,,,,,
Tiempo total: ,43,minutos,,,,,,,
Tiempo etapa 1: ,9,minutos,,,,,,,
Tiempo etapa 2: ,32,minutos,,,,,,,
Tiempo etapa 3: ,1,minutos,,,,,,,
